%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	
%C3%85land	
%C3%85land	Bede
%C3%85land	Columba
%C3%85land	D%C3%A1l_Riata
%C3%85land	Great_Britain
%C3%85land	Ireland
%C3%85land	Isle_of_Man
%C3%85land	Monarchy
%C3%85land	Orkney
%C3%85land	Picts
%C3%85land	Scotland
%C3%85land	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%89douard_Manet	League_of_Nations
%C3%89douard_Manet	List_of_countries_by_system_of_government
%C3%89douard_Manet	Nationality
%C3%89douard_Manet	Parliamentary_system
%C3%89douard_Manet	Police
%C3%89douard_Manet	Russia
%C3%89douard_Manet	Stockholm
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	Time_zone
%C3%89douard_Manet	Tourism
%C3%89douard_Manet	United_Kingdom
%C3%89douard_Manet	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89ire	Impressionism
%C3%89ire	Italy
%C3%89ire	Landscape
%C3%89ire	Netherlands
%C3%89ire	Painting
%C3%89ire	Paris
%C3%89ire	Photography
%C3%89ire	Raphael
%C3%93engus_I_of_the_Picts	Renaissance
%C3%93engus_I_of_the_Picts	Sweden
%C3%93engus_I_of_the_Picts	United_States_dollar
%C3%93engus_I_of_the_Picts	Washington%2C_D.C.
%C3%93engus_I_of_the_Picts	Canada
%C3%93engus_I_of_the_Picts	English_language
%C3%93engus_I_of_the_Picts	George_VI_of_the_United_Kingdom
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Northern_Ireland
%C3%93engus_I_of_the_Picts	Ottawa
%E2%82%AC2_commemorative_coins	Republic_of_Ireland
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	D%C3%A1l_Riata
%E2%82%AC2_commemorative_coins	Durham
%E2%82%AC2_commemorative_coins	England
%E2%82%AC2_commemorative_coins	Great_Britain
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Lion
%E2%82%AC2_commemorative_coins	Mercia
%E2%82%AC2_commemorative_coins	Scotland
%E2%82%AC2_commemorative_coins	Viking
%E2%82%AC2_commemorative_coins	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
1973_oil_crisis	Persian_Gulf
1973_oil_crisis	Petroleum
1973_oil_crisis	Portugal
1973_oil_crisis	Qatar
1973_oil_crisis	Richard_Nixon
1973_oil_crisis	Russia
1973_oil_crisis	Saudi_Arabia
1973_oil_crisis	South_Africa
1973_oil_crisis	Soviet_Union
1980_eruption_of_Mount_St._Helens	Supply_and_demand
1980_eruption_of_Mount_St._Helens	Syria
1980_eruption_of_Mount_St._Helens	United_Arab_Emirates
1980_eruption_of_Mount_St._Helens	United_Kingdom
1980_eruption_of_Mount_St._Helens	United_Nations
1980_eruption_of_Mount_St._Helens	United_States
1980_eruption_of_Mount_St._Helens	United_States_dollar
1980_eruption_of_Mount_St._Helens	Venezuela
1980_eruption_of_Mount_St._Helens	Wheat
1980_eruption_of_Mount_St._Helens	Wood_fuel
1980_eruption_of_Mount_St._Helens	World_War_II
1980_eruption_of_Mount_St._Helens	Yom_Kippur_War
1980_eruption_of_Mount_St._Helens	Animal
1980_eruption_of_Mount_St._Helens	Apple
1980_eruption_of_Mount_St._Helens	Avalanche
1980_eruption_of_Mount_St._Helens	California
1980_eruption_of_Mount_St._Helens	Carbon_dioxide
1980_eruption_of_Mount_St._Helens	Columbia_River
1980_eruption_of_Mount_St._Helens	Denver%2C_Colorado
1980_eruption_of_Mount_St._Helens	Earth%27s_atmosphere
1980_eruption_of_Mount_St._Helens	Earthquake
1980_eruption_of_Mount_St._Helens	Emotion
1980_eruption_of_Mount_St._Helens	Energy
1980_eruption_of_Mount_St._Helens	Flood
1980_eruption_of_Mount_St._Helens	Forest
1980_eruption_of_Mount_St._Helens	Gas
1980_eruption_of_Mount_St._Helens	Glacier
1980_eruption_of_Mount_St._Helens	Human
1980_eruption_of_Mount_St._Helens	Ice
1980_eruption_of_Mount_St._Helens	Jimmy_Carter
1980_eruption_of_Mount_St._Helens	Magma
1980_eruption_of_Mount_St._Helens	Minnesota
1980_eruption_of_Mount_St._Helens	Moon
1980_eruption_of_Mount_St._Helens	Mount_St._Helens
1980_eruption_of_Mount_St._Helens	Nuclear_weapon
1980_eruption_of_Mount_St._Helens	Ocean
1980_eruption_of_Mount_St._Helens	Oregon
1980_eruption_of_Mount_St._Helens	Potato
1980_eruption_of_Mount_St._Helens	Radio
1980_eruption_of_Mount_St._Helens	Rain
1980_eruption_of_Mount_St._Helens	Seattle%2C_Washington
1980_eruption_of_Mount_St._Helens	Snow
1980_eruption_of_Mount_St._Helens	Sound
1997_Pacific_hurricane_season	Tourism
1997_Pacific_hurricane_season	Transport
1997_Pacific_hurricane_season	Tree
1997_Pacific_hurricane_season	U.S._state
1997_Pacific_hurricane_season	United_States
1997_Pacific_hurricane_season	United_States_Congress
1997_Pacific_hurricane_season	Volcano
1997_Pacific_hurricane_season	Water
1997_Pacific_hurricane_season	Wave
1997_Pacific_hurricane_season	Wheat
1997_Pacific_hurricane_season	Wind
1997_Pacific_hurricane_season	Yellowstone_National_Park
1997_Pacific_hurricane_season	California
1997_Pacific_hurricane_season	Caribbean_Sea
1997_Pacific_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
1997_Pacific_hurricane_season	El_Salvador
19th_century	Guam
19th_century	Japan
19th_century	Johnston_Atoll
19th_century	Meteorology
19th_century	Mexico
19th_century	Nicaragua
19th_century	Pacific_Ocean
19th_century	Palmyra_Atoll
19th_century	Tropical_cyclone
19th_century	U.S._state
19th_century	United_States
19th_century	Wake_Island
19th_century	10th_century
19th_century	11th_century
19th_century	12th_century
19th_century	13th_century
19th_century	14th_century
19th_century	15th_century
19th_century	16th_century
19th_century	17th_century
19th_century	18th_century
19th_century	1st_century
19th_century	1st_century_BC
19th_century	20th_century
19th_century	21st_century
19th_century	2nd_century
19th_century	3rd_century
19th_century	4th_century
19th_century	5th_century
19th_century	6th_century
19th_century	7th_century
19th_century	8th_century
19th_century	9th_century
19th_century	Abraham_Lincoln
19th_century	Aleksandr_Pushkin
19th_century	Alexander_Graham_Bell
19th_century	Alfred_Nobel
19th_century	American_Civil_War
19th_century	Andrew_Jackson
19th_century	Anthropology
19th_century	Anton%C3%ADn_Dvo%C5%99%C3%A1k
19th_century	Athens
19th_century	Atlantic_Ocean
19th_century	Australia
19th_century	Bah%C3%A1%27%C3%AD_Faith
19th_century	Belgium
19th_century	Benjamin_Disraeli%2C_1st_Earl_of_Beaconsfield
19th_century	Bolivia
19th_century	British_East_India_Company
19th_century	British_Empire
19th_century	Brothers_Grimm
19th_century	Canada
19th_century	Carl_Friedrich_Gauss
19th_century	Charles_Darwin
19th_century	Charles_Dickens
19th_century	Chile
19th_century	China
19th_century	Claude_Monet
19th_century	Colombia
19th_century	Costa_Rica
19th_century	Crimean_War
19th_century	Cuba
19th_century	Dmitri_Mendeleev
19th_century	Ecuador
19th_century	Edgar_Allan_Poe
19th_century	Egypt
19th_century	El_Salvador
19th_century	England
19th_century	Erie_Canal
19th_century	Ethiopia
19th_century	Europe
19th_century	Evolution
19th_century	Felix_Mendelssohn
19th_century	Finland
19th_century	First_Transcontinental_Railroad
19th_century	Florence_Nightingale
19th_century	Fr%C3%A9d%C3%A9ric_Chopin
19th_century	France
19th_century	Franz_Schubert
19th_century	Friedrich_Nietzsche
19th_century	Fyodor_Dostoevsky
19th_century	Germany
19th_century	Giuseppe_Verdi
19th_century	Great_Lakes
19th_century	Greek_War_of_Independence
19th_century	Gregor_Mendel
19th_century	Guatemala
19th_century	Henrik_Ibsen
19th_century	Henry_James
19th_century	Holy_Roman_Empire
19th_century	Honduras
19th_century	Impressionism
19th_century	International_Red_Cross_and_Red_Crescent_Movement
19th_century	Italy
19th_century	J._M._W._Turner
19th_century	James_Clerk_Maxwell
19th_century	Jane_Austen
19th_century	Japan
19th_century	Jesus
19th_century	Karl_Marx
19th_century	Korea
19th_century	Latin_America
19th_century	Leo_Tolstoy
19th_century	Literature
19th_century	London_Underground
19th_century	Louis_Pasteur
19th_century	Ludwig_van_Beethoven
19th_century	Manifest_Destiny
19th_century	Marie_Curie
19th_century	Mark_Twain
19th_century	Mediterranean_Sea
19th_century	Mexico
19th_century	Michael_Faraday
19th_century	Music
19th_century	Napoleon_I_of_France
19th_century	Napoleonic_Wars
19th_century	Natural_selection
19th_century	Nicaragua
19th_century	Niccol%C3%B2_Paganini
19th_century	Nikola_Tesla
19th_century	North_Africa
19th_century	North_America
19th_century	Oil_refinery
19th_century	Otto_von_Bismarck
19th_century	Ottoman_Empire
19th_century	Panama
19th_century	Paris
19th_century	Persian_Empire
19th_century	Peru
19th_century	Philippines
19th_century	Philosophy
19th_century	Politics
19th_century	Postage_stamp
19th_century	Puerto_Rico
19th_century	Pyotr_Ilyich_Tchaikovsky
19th_century	Qing_Dynasty
19th_century	Red_Sea
19th_century	Religion
19th_century	Richard_Wagner
19th_century	Robert_Schumann
19th_century	Romania
19th_century	Romanticism
19th_century	Russia
19th_century	S%C3%B8ren_Kierkegaard
19th_century	Samuel_Taylor_Coleridge
19th_century	Science
19th_century	Scramble_for_Africa
19th_century	Shaka
19th_century	Singapore
19th_century	Sitting_Bull
19th_century	Slavery
19th_century	Socialism
19th_century	South_Africa
19th_century	Southern_Africa
19th_century	Spain
19th_century	Spanish_Inquisition
19th_century	Steam_engine
19th_century	Steel
19th_century	Suez_Canal
19th_century	Sweden
19th_century	Taiwan
19th_century	Telephone
19th_century	Telephone_exchange
19th_century	The_Origin_of_Species
19th_century	Thomas_Jefferson
19th_century	Tibet
19th_century	Ulysses_S._Grant
1_Ceres	United_States
1_Ceres	Uruguay
1_Ceres	Venezuela
1_Ceres	Victor_Hugo
1_Ceres	Victoria_of_the_United_Kingdom
1_Ceres	Vincent_van_Gogh
1_Ceres	Walt_Whitman
1_Ceres	William_Ewart_Gladstone
1_Ceres	World_War_I
1_Ceres	Yellowstone_National_Park
1_Ceres	Zionism
1_Ceres	Zulu
1_Ceres	3_Juno
1_Ceres	4_Vesta
1_Ceres	90377_Sedna
1_Ceres	Asteroid
1_Ceres	Carl_Friedrich_Gauss
1_Ceres	Cerium
1_Ceres	Comet
1_Ceres	Cornell_University
1_Ceres	Day
1_Ceres	Definition_of_planet
1_Ceres	Eris_%28dwarf_planet%29
1_Ceres	Florida
1_Ceres	Fresh_water
1_Ceres	Germany
1_Ceres	Gravitation
1_Ceres	Hubble_Space_Telescope
1_Ceres	Jupiter
1_Ceres	Kuiper_belt
1_Ceres	Mars
1_Ceres	Mexico
1st_century	Milan
1st_century	Moon
1st_century	Palladium
1st_century	Paris
1st_century	Planet
1st_century	Pluto
1st_century	Roman_mythology
1st_century	Solar_System
1st_century	Star
1st_century	Sun
1st_century	Ultraviolet
1st_century	Venus
1st_century	10th_century
1st_century	11th_century
1st_century	12th_century
1st_century	13th_century
1st_century	14th_century
1st_century	15th_century
1st_century	16th_century
1st_century	17th_century
1st_century	18th_century
1st_century	19th_century
1st_century	1st_century_BC
1st_century	20th_century
1st_century	21st_century
1st_century	2nd_century
1st_century	3rd_century
1st_century	4th_century
1st_century	5th_century
1st_century	6th_century
1st_century	7th_century
1st_century	8th_century
1st_century	9th_century
1st_century	Augustus
1st_century	Boudica
1st_century	Buddha
1st_century	Buddhism
1st_century_BC	China
1st_century_BC	Claudius
1st_century_BC	Jerusalem
1st_century_BC	Jesus
1st_century_BC	Josephus
1st_century_BC	Lion
1st_century_BC	Mount_Vesuvius
1st_century_BC	Paul_of_Tarsus
1st_century_BC	Poland
1st_century_BC	Pompeii
1st_century_BC	Roman_Empire
1st_century_BC	Sri_Lanka
1st_century_BC	10th_century
1st_century_BC	11th_century
1st_century_BC	12th_century
1st_century_BC	13th_century
1st_century_BC	14th_century
1st_century_BC	15th_century
1st_century_BC	16th_century
1st_century_BC	17th_century
1st_century_BC	18th_century
1st_century_BC	19th_century
1st_century_BC	1st_century
1st_century_BC	20th_century
1st_century_BC	21st_century
1st_century_BC	2nd_century
1st_century_BC	3rd_century
1st_century_BC	4th_century
1st_century_BC	5th_century
1st_century_BC	6th_century
1st_century_BC	7th_century
1st_century_BC	8th_century
2/6/00	9th_century
2/6/00	Anno_Domini
2/6/00	Augustus
2/6/00	Cleopatra_VII
2/8/00	Greece
2/8/00	Jesus
2/8/00	Julius_Caesar
2/8/00	Korea
2/8/00	Mark_Antony
2/8/00	Roman_Empire
2003_Atlantic_hurricane_season	Rome
2003_Atlantic_hurricane_season	Virgil
2003_Atlantic_hurricane_season	4/4/00
2003_Atlantic_hurricane_season	4/6/00
2003_Atlantic_hurricane_season	England
2003_Atlantic_hurricane_season	United_States
2003_Atlantic_hurricane_season	2/6/00
2003_Atlantic_hurricane_season	4/4/00
2003_Atlantic_hurricane_season	China
2003_Atlantic_hurricane_season	Pennsylvania_Railroad
2003_Atlantic_hurricane_season	United_States
2003_Atlantic_hurricane_season	World_War_II
2003_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	Atlantic_Ocean
2003_Atlantic_hurricane_season	Banana
2003_Atlantic_hurricane_season	Bermuda
2003_Atlantic_hurricane_season	Canada
2004_Atlantic_hurricane_season	Dominican_Republic
2004_Atlantic_hurricane_season	Gulf_of_Mexico
2004_Atlantic_hurricane_season	Haiti
2004_Atlantic_hurricane_season	Mexico
2004_Atlantic_hurricane_season	Portugal
2004_Atlantic_hurricane_season	Puerto_Rico
2004_Atlantic_hurricane_season	The_Bahamas
2004_Atlantic_hurricane_season	Tropical_Storm_Ana_%282003%29
2004_Atlantic_hurricane_season	Tropical_Storm_Henri_%282003%29
2004_Atlantic_hurricane_season	Tropical_Storm_Larry_%282003%29
2004_Atlantic_hurricane_season	Tropical_Storm_Odette_%282003%29
2004_Atlantic_hurricane_season	Tropical_cyclone
2004_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	Atlantic_Ocean
2004_Atlantic_hurricane_season	Barbados
2004_Atlantic_hurricane_season	Bermuda
2004_Atlantic_hurricane_season	Brazil
2004_Atlantic_hurricane_season	Canal
2004_Atlantic_hurricane_season	Cape_Verde
2004_Atlantic_hurricane_season	Caribbean_Sea
2004_Atlantic_hurricane_season	Cayman_Islands
2004_Atlantic_hurricane_season	Cuba
2004_Atlantic_hurricane_season	Dominican_Republic
2004_Atlantic_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
2004_Atlantic_hurricane_season	Florida
2004_Atlantic_hurricane_season	Grenada
2004_Atlantic_hurricane_season	Guadeloupe
2004_Atlantic_hurricane_season	Gulf_of_Mexico
2004_Atlantic_hurricane_season	Haiti
2004_Atlantic_hurricane_season	Hurricane_Alex_%282004%29
2004_Atlantic_hurricane_season	Hurricane_Camille
2004_Atlantic_hurricane_season	Hurricane_Charley
2004_Atlantic_hurricane_season	Hurricane_Georges
2004_Atlantic_hurricane_season	Hurricane_Ivan
2004_Atlantic_hurricane_season	Hurricane_Katrina
2004_Atlantic_hurricane_season	Hurricane_Mitch
2004_Atlantic_hurricane_season	Jamaica
2004_Atlantic_hurricane_season	Labor_Day_Hurricane_of_1935
2004_Atlantic_hurricane_season	Mexico
2004_Indian_Ocean_earthquake	Pacific_Ocean
2004_Indian_Ocean_earthquake	Puerto_Rico
2004_Indian_Ocean_earthquake	Richmond%2C_Virginia
2004_Indian_Ocean_earthquake	The_Bahamas
2004_Indian_Ocean_earthquake	Tropical_Storm_Bonnie_%282004%29
2004_Indian_Ocean_earthquake	Tropical_Storm_Matthew_%282004%29
2004_Indian_Ocean_earthquake	Tropical_cyclone
2004_Indian_Ocean_earthquake	Turks_and_Caicos_Islands
2004_Indian_Ocean_earthquake	U.S._state
2004_Indian_Ocean_earthquake	United_States
2004_Indian_Ocean_earthquake	Venezuela
2004_Indian_Ocean_earthquake	West_Virginia
2004_Indian_Ocean_earthquake	1755_Lisbon_earthquake
2004_Indian_Ocean_earthquake	2005_Sumatra_earthquake
2004_Indian_Ocean_earthquake	Africa
2004_Indian_Ocean_earthquake	Agriculture
2004_Indian_Ocean_earthquake	Antarctica
2004_Indian_Ocean_earthquake	Arctic
2004_Indian_Ocean_earthquake	Asia
2004_Indian_Ocean_earthquake	Atlantic_Ocean
2004_Indian_Ocean_earthquake	Australia
2004_Indian_Ocean_earthquake	Bangladesh
2004_Indian_Ocean_earthquake	Bay_of_Bengal
2004_Indian_Ocean_earthquake	Bill_Clinton
2004_Indian_Ocean_earthquake	Biodiversity
2004_Indian_Ocean_earthquake	Canada
2004_Indian_Ocean_earthquake	Chile
2004_Indian_Ocean_earthquake	China
2004_Indian_Ocean_earthquake	Cholera
2004_Indian_Ocean_earthquake	Colombia
2004_Indian_Ocean_earthquake	Dune
2004_Indian_Ocean_earthquake	Earthquake
2004_Indian_Ocean_earthquake	Forest
2004_Indian_Ocean_earthquake	George_H._W._Bush
2004_Indian_Ocean_earthquake	George_W._Bush
2004_Indian_Ocean_earthquake	Great_Barrier_Reef
2004_Indian_Ocean_earthquake	India
2004_Indian_Ocean_earthquake	Indian_Ocean
2004_Indian_Ocean_earthquake	Indonesia
2004_Indian_Ocean_earthquake	Infrastructure
2004_Indian_Ocean_earthquake	Iran
2004_Indian_Ocean_earthquake	Islam
2004_Indian_Ocean_earthquake	Italy
2004_Indian_Ocean_earthquake	Kerala
2004_Indian_Ocean_earthquake	Kofi_Annan
2004_Indian_Ocean_earthquake	Krakatoa
2004_Indian_Ocean_earthquake	Lake_Toba
2004_Indian_Ocean_earthquake	Malaysia
2004_Indian_Ocean_earthquake	Maldives
2004_Indian_Ocean_earthquake	Mediterranean_Sea
2004_Indian_Ocean_earthquake	Mexico
2004_Indian_Ocean_earthquake	Modern_history
2004_Indian_Ocean_earthquake	Moon
2004_Indian_Ocean_earthquake	Myanmar
2004_Indian_Ocean_earthquake	Natural_disaster
2004_Indian_Ocean_earthquake	New_Zealand
2004_Indian_Ocean_earthquake	Pacific_Ocean
2004_Indian_Ocean_earthquake	Peru
2004_Indian_Ocean_earthquake	Radar
2004_Indian_Ocean_earthquake	Royal_Navy
2004_Indian_Ocean_earthquake	Russia
2004_Indian_Ocean_earthquake	Salt
2004_Indian_Ocean_earthquake	Seawater
2004_Indian_Ocean_earthquake	Singapore
2004_Indian_Ocean_earthquake	Somalia
2004_Indian_Ocean_earthquake	South_Africa
2004_Indian_Ocean_earthquake	South_China_Sea
2004_Indian_Ocean_earthquake	Sri_Lanka
2004_Indian_Ocean_earthquake	Sumatra
2004_Indian_Ocean_earthquake	Sweden
2005_Atlantic_hurricane_season	Syria
2005_Atlantic_hurricane_season	Thailand
2005_Atlantic_hurricane_season	Time_zone
2005_Atlantic_hurricane_season	Tokyo
2005_Atlantic_hurricane_season	Tsunami
2005_Atlantic_hurricane_season	United_Kingdom
2005_Atlantic_hurricane_season	United_Nations
2005_Atlantic_hurricane_season	United_States_dollar
2005_Atlantic_hurricane_season	Vegetation
2005_Atlantic_hurricane_season	Venezuela
2005_Atlantic_hurricane_season	Washington%2C_D.C.
2005_Atlantic_hurricane_season	World_War_II
2005_Atlantic_hurricane_season	1928_Okeechobee_Hurricane
2005_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2005_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2005_Atlantic_hurricane_season	Atlantic_Ocean
2005_Atlantic_hurricane_season	Banana
2005_Atlantic_hurricane_season	Belize
2005_Atlantic_hurricane_season	Bermuda
2005_Atlantic_hurricane_season	Cape_Verde
2005_Atlantic_hurricane_season	Caribbean_Sea
2005_Atlantic_hurricane_season	Citrus
2005_Atlantic_hurricane_season	Coffee
2005_Atlantic_hurricane_season	Colombia
2005_Atlantic_hurricane_season	Cuba
2005_Atlantic_hurricane_season	Dominican_Republic
2005_Atlantic_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
2005_Atlantic_hurricane_season	Europe
2005_Atlantic_hurricane_season	Florida
2005_Atlantic_hurricane_season	George_W._Bush
2005_Atlantic_hurricane_season	Grenada
2005_Atlantic_hurricane_season	Guatemala
2005_Atlantic_hurricane_season	Gulf_of_Mexico
2005_Atlantic_hurricane_season	Haiti
2005_Atlantic_hurricane_season	Honduras
2005_Atlantic_hurricane_season	Houston%2C_Texas
2005_Atlantic_hurricane_season	Hurricane_Andrew
2005_Atlantic_hurricane_season	Hurricane_Dennis
2005_Atlantic_hurricane_season	Hurricane_Epsilon_%282005%29
2005_Atlantic_hurricane_season	Hurricane_Floyd
2005_Atlantic_hurricane_season	Hurricane_Katrina
2005_Atlantic_hurricane_season	Hurricane_Lenny
2005_Atlantic_hurricane_season	Hurricane_Philippe_%282005%29
2005_Atlantic_hurricane_season	Hurricane_Vince_%282005%29
2005_Atlantic_hurricane_season	Iceland
2005_Atlantic_hurricane_season	International_Space_Station
2005_Atlantic_hurricane_season	Jamaica
2005_Atlantic_hurricane_season	Mexico
2005_Atlantic_hurricane_season	Mississippi_River
2005_Atlantic_hurricane_season	Morocco
2005_Atlantic_hurricane_season	Nicaragua
2005_Atlantic_hurricane_season	Norway
2005_Atlantic_hurricane_season	Oil_refinery
2005_Atlantic_hurricane_season	Petroleum
2005_Atlantic_hurricane_season	Refining
2005_Atlantic_hurricane_season	Spain
2005_Hertfordshire_Oil_Storage_Terminal_fire	The_Bahamas
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_Storm_Delta_%282005%29
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_Storm_Franklin_%282005%29
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_Storm_Harvey_%282005%29
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_Storm_Lee_%282005%29
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_Storm_Zeta_%282005%29
2005_Hertfordshire_Oil_Storage_Terminal_fire	Tropical_cyclone
2005_Hertfordshire_Oil_Storage_Terminal_fire	Turks_and_Caicos_Islands
2005_Hertfordshire_Oil_Storage_Terminal_fire	U.S._state
2005_Hertfordshire_Oil_Storage_Terminal_fire	United_States
2005_Kashmir_earthquake	United_States_dollar
2005_Kashmir_earthquake	Vegetable
2005_Kashmir_earthquake	England
2005_Kashmir_earthquake	Europe
2005_Kashmir_earthquake	France
2005_Kashmir_earthquake	Library
2005_Kashmir_earthquake	London
2005_Kashmir_earthquake	M1_motorway
2005_Kashmir_earthquake	Netherlands
2005_Kashmir_earthquake	Ozone
2005_Kashmir_earthquake	Pollution
2005_Kashmir_earthquake	Spain
2005_Lake_Tanganyika_earthquake	2004_Indian_Ocean_earthquake
2005_Lake_Tanganyika_earthquake	Afghanistan
2005_Lake_Tanganyika_earthquake	Earthquake
2005_Lake_Tanganyika_earthquake	India
2005_Lake_Tanganyika_earthquake	Karachi
2005_Lake_Tanganyika_earthquake	Kashmir_region
2005_Lake_Tanganyika_earthquake	Measles
2005_Lake_Tanganyika_earthquake	Muhammad
2005_Lake_Tanganyika_earthquake	Pakistan
2005_Lake_Tanganyika_earthquake	Snow
2005_Lake_Tanganyika_earthquake	United_Nations
2005_Lake_Tanganyika_earthquake	Winter
2005_Lake_Tanganyika_earthquake	African_Great_Lakes
2005_Lake_Tanganyika_earthquake	Angola
2005_Lake_Tanganyika_earthquake	Burundi
2005_Sumatra_earthquake	Democratic_Republic_of_the_Congo
2005_Sumatra_earthquake	Earthquake
2005_Sumatra_earthquake	East_Africa
2005_Sumatra_earthquake	Great_Rift_Valley
2005_Sumatra_earthquake	Kenya
2005_Sumatra_earthquake	Lake_Tanganyika
2005_Sumatra_earthquake	Rwanda
2005_Sumatra_earthquake	Second_Congo_War
2005_Sumatra_earthquake	Steel
2005_Sumatra_earthquake	Tanzania
2005_Sumatra_earthquake	United_Nations
2005_Sumatra_earthquake	Zinc
2005_Sumatra_earthquake	2004_Indian_Ocean_earthquake
2005_Sumatra_earthquake	Australia
2005_Sumatra_earthquake	Bangkok
2005_Sumatra_earthquake	Earthquake
2005_Sumatra_earthquake	India
2005_Sumatra_earthquake	Indian_Ocean
2005_Sumatra_earthquake	Indonesia
2005_Sumatra_earthquake	Jakarta
2005_Sumatra_earthquake	John_Howard
20th_century	Kuala_Lumpur
20th_century	Madagascar
20th_century	Malaysia
20th_century	Maldives
20th_century	Mauritius
20th_century	Seychelles
20th_century	Singapore
20th_century	Sri_Lanka
20th_century	Sumatra
20th_century	Thailand
20th_century	Tsunami
20th_century	United_Nations
20th_century	10th_century
20th_century	11th_century
20th_century	12th_century
20th_century	13th_century
20th_century	14th_century
20th_century	15th_century
20th_century	16th_century
20th_century	17th_century
20th_century	18th_century
20th_century	19th_century
20th_century	1st_century
20th_century	1st_century_BC
20th_century	21st_century
20th_century	2nd_century
20th_century	3rd_century
20th_century	4th_century
20th_century	5th_century
20th_century	6th_century
20th_century	7th_century
20th_century	8th_century
20th_century	9th_century
20th_century	AIDS
20th_century	Africa
20th_century	Alzheimer%27s_disease
20th_century	Asia
20th_century	Atonality
20th_century	Automobile
